199404,OH,6.0
199404,OK,5.5
199404,OR,5.9
199404,PA,6.4
199404,RI,6.9
199404,SC,6.5
199404,SD,3.1
199404,TN,4.7
199404,TX,6.5
199404,UT,3.6
199404,VT,5.3
199404,VA,5.0
199404,WA,6.8
199404,WV,9.5
199404,WI,4.9
199404,WY,5.4
199405,AL,5.6
199405,AK,7.9
199405,AZ,5.9
199405,AR,5.3
199405,CA,8.2
199405,CO,4.2
199405,CT,5.3
199405,DE,4.6
199405,FL,6.3
199405,GA,4.9
199405,HI,5.5
199405,ID,4.7
199405,IL,5.5
199405,IN,4.7
199405,IA,3.1
199405,KS,4.5
199405,KY,5.1
199405,LA,7.6
199405,ME,7.2
199405,MD,5.2
199405,MA,5.8
199405,MI,5.7
199405,MN,3.4
199405,MS,6.4
199405,MO,4.5
199405,MT,4.5
199405,NE,2.5
199405,NV,5.9
199405,NH,4.5
199405,NJ,6.7
199405,NM,6.3
199405,NY,6.8
199405,NC,4.2
199405,ND,3.3
199405,OH,5.5
199405,OK,5.7
199405,OR,5.0
199405,PA,6.2
199405,RI,6.6
199405,SC,6.1
199405,SD,3.1
199405,TN,4.2
199405,TX,6.3
199405,UT,3.6
199405,VT,4.6
199405,VA,4.8
199405,WA,6.3
199405,WV,8.8
199405,WI,4.3
199405,WY,4.8
199406,AL,6.7
199406,AK,7.6
199406,AZ,6.7
199406,AR,5.7
199406,CA,8.6
199406,CO,4.6
199406,CT,5.7
199406,DE,5.1
199406,FL,6.8
199406,GA,5.5
199406,HI,6.2
199406,ID,4.8
199406,IL,5.8
199406,IN,4.8
199406,IA,3.4
199406,KS,4.9
199406,KY,5.6
199406,LA,8.8
199406,ME,6.8
199406,MD,5.4
199406,MA,6.2
199406,MI,6.0
199406,MN,4.0
199406,MS,7.3
199406,MO,5.0
199406,MT,5.0
199406,NE,2.9
199406,NV,6.3
199406,NH,4.6
199406,NJ,6.8
199406,NM,7.1
199406,NY,6.9
199406,NC,4.6
199406,ND,4.0
199406,OH,5.7
199406,OK,5.9
199406,OR,5.3
199406,PA,6.4
199406,RI,6.6
199406,SC,6.6
199406,SD,3.2
199406,TN,5.1
199406,TX,7.0
199406,UT,4.2
199406,VT,4.5
199406,VA,5.1
199406,WA,6.3
199406,WV,8.9
199406,WI,4.8
199406,WY,4.7
199407,AL,6.6
199407,AK,6.8
199407,AZ,6.7
199407,AR,5.8
199407,CA,8.9
199407,CO,4.2
199407,CT,5.9
199407,DE,4.8
199407,FL,6.9
199407,GA,5.6
199407,HI,6.0
199407,ID,4.8
199407,IL,5.8
199407,IN,5.0
199407,IA,3.0
199407,KS,5.0
199407,KY,5.5
199407,LA,8.4
199407,ME,6.5
199407,MD,5.2
199407,MA,6.1
199407,MI,6.5
199407,MN,3.6
199407,MS,6.5
199407,MO,4.7
199407,MT,4.5
199407,NE,2.8
199407,NV,6.2
199407,NH,4.5
199407,NJ,7.2
199407,NM,6.8
199407,NY,7.0
199407,NC,4.7
199407,ND,3.5
199407,OH,5.7
199407,OK,5.4
199407,OR,5.1
199407,PA,6.4
199407,RI,6.9
199407,SC,6.2
199407,SD,3.0
199407,TN,5.1
199407,TX,6.8
199407,UT,4.0
199407,VT,4.2
199407,VA,4.8
199407,WA,6.1
199407,WV,8.3
199407,WI,4.4
199407,WY,4.3
199408,AL,6.4
199408,AK,6.3
199408,AZ,6.9
199408,AR,5.1
199408,CA,8.4
199408,CO,3.9
199408,CT,5.7
199408,DE,4.5
199408,FL,6.7
199408,GA,5.0
199408,HI,5.8
199408,ID,4.8
199408,IL,5.5
199408,IN,4.8
199408,IA,3.2
199408,KS,5.0
199408,KY,5.1
199408,LA,8.2
199408,ME,5.9
199408,MD,5.1
199408,MA,5.8
199408,MI,5.5
199408,MN,3.6
199408,MS,6.3
199408,MO,4.9
199408,MT,4.5
199408,NE,2.4
199408,NV,5.9
199408,NH,4.5
199408,NJ,6.6
199408,NM,6.4
199408,NY,6.6
199408,NC,4.5
199408,ND,3.4
199408,OH,5.2
199408,OK,5.4
199408,OR,5.0
199408,PA,6.1
199408,RI,6.6
199408,SC,6.3
199408,SD,3.1
199408,TN,5.0
199408,TX,6.5
199408,UT,4.1
199408,VT,4.0
199408,VA,4.8
199408,WA,6.1
199408,WV,8.2
199408,WI,4.2
199408,WY,4.1
199410,AL,5.8
199410,AK,6.8
199410,AZ,6.1
199410,AR,4.4
199410,CA,7.9
199410,CO,3.4
199410,CT,5.1
199410,DE,4.1
199410,FL,6.1
199410,GA,4.8
199410,HI,5.6
199410,ID,4.7
199410,IL,5.0
199410,IN,4.4
199410,IA,3.0
199410,KS,4.6
199410,KY,4.7
199410,LA,7.5
199410,ME,5.9
199410,MD,4.8
199410,MA,5.4
199410,MI,4.9
199410,MN,3.3
199410,MS,5.7
199410,MO,4.1
199410,MT,4.6
199410,NE,2.3
199410,NV,5.7
199410,NH,3.9
199410,NJ,6.2
199410,NM,6.0
199410,NY,6.2
199410,NC,4.0
199410,ND,2.7
199410,OH,4.5
199410,OK,5.1
199410,OR,4.3
199410,PA,5.6
199410,RI,6.2
199410,SC,5.5
199410,SD,2.8
199410,TN,4.3
199410,TX,5.8
199410,UT,3.6
199410,VT,3.6
199410,VA,4.3
199410,WA,5.6
199410,WV,7.4
199410,WI,3.6
199410,WY,4.0
199411,AL,5.5
199411,AK,7.3
199411,AZ,5.5
199411,AR,4.4
199411,CA,7.8
199411,CO,3.5
199411,CT,5.4
199411,DE,3.7
199411,FL,5.8
199411,GA,4.3
199411,HI,5.4
199411,ID,5.3
199411,IL,4.6
199411,IN,4.1
199411,IA,3.0
199411,KS,4.6
199411,KY,4.6
199411,LA,7.0
199411,ME,6.3
199411,MD,4.7
199411,MA,5.3
199411,MI,4.5
199411,MN,3.3
199411,MS,5.3
199411,MO,4.4
199411,MT,5.1
199411,NE,2.1
199411,NV,5.7
199411,NH,4.0
199411,NJ,6.0
199411,NM,6.0
199411,NY,6.0
199411,NC,4.0
199411,ND,3.0
199411,OH,4.2
199411,OK,4.9
199411,OR,4.6
199411,PA,5.5
199411,RI,6.0
199411,SC,5.2
199411,SD,3.0
199411,TN,4.1
199411,TX,5.7
199411,UT,3.5
199411,VT,4.0
199411,VA,4.2
199411,WA,6.2
199411,WV,7.3
199411,WI,3.5
199411,WY,4.4
199412,AL,5.3
199412,AK,7.5
199412,AZ,5.1
199412,AR,4.7
199412,CA,7.3
199412,CO,3.4
199412,CT,5.1
199412,DE,3.6
199412,FL,5.2
199412,GA,4.0
199412,HI,4.7
199412,ID,5.7
199412,IL,4.5
199412,IN,4.0
199412,IA,3.5
199412,KS,4.4
199412,KY,4.6
199412,LA,6.6
199412,ME,6.3
199412,MD,4.5
199412,MA,5.3
199412,MI,4.5
199412,MN,3.7
199412,MS,5.3
199412,MO,4.5
199412,MT,5.6
199412,NE,2.4
199412,NV,5.6
199412,NH,4.0
199412,NJ,5.8
199412,NM,5.9
199412,NY,5.8
199412,NC,3.5
199412,ND,3.5
199412,OH,4.1
199412,OK,4.8
199412,OR,4.5
199412,PA,5.2
199412,RI,5.9
199412,SC,4.9
199412,SD,3.1
199412,TN,4.1
199412,TX,5.4
199412,UT,3.4
199412,VT,3.9
199412,VA,4.1
199412,WA,6.1
199412,WV,7.5
199412,WI,3.3
199412,WY,4.7
199409,AL,5.7
199409,AK,6.4
199409,AZ,6.5
199409,AR,4.7
199409,CA,8.1
199409,CO,3.6
199409,CT,5.4
199409,DE,4.3
199409,FL,6.5
199409,GA,4.8
199409,HI,5.9
199409,ID,4.6
199409,IL,5.0
199409,IN,4.3
199409,IA,3.1
199409,KS,4.7
199409,KY,5.0
199409,LA,7.7
199409,ME,5.8
199409,MD,4.9
199409,MA,5.8
199409,MI,5.2
199409,MN,3.7
199409,MS,5.6
199409,MO,4.5
199409,MT,4.4
199409,NE,2.3
199409,NV,6.0
199409,NH,4.2
199409,NJ,6.4
199409,NM,6.2
199409,NY,6.3
199409,NC,4.1
199409,ND,2.9
199409,OH,4.9
199409,OK,5.1
199409,OR,4.2
199409,PA,5.8
199409,RI,6.3
199409,SC,5.8
199409,SD,3.0
199409,TN,4.6
199409,TX,6.2
199409,UT,3.6
199409,VT,4.0
199409,VA,4.6
199409,WA,5.7
199409,WV,7.5
199409,WI,3.7
199409,WY,3.9
199501,AL,6.6
199501,AK,8.5
199501,AZ,5.9
199501,AR,5.7
199501,CA,8.5
199501,CO,4.3
199501,CT,6.3
199501,DE,4.6
199501,FL,5.9
199501,GA,4.9
199501,HI,5.5
199501,ID,6.9
199501,IL,5.7
199501,IN,4.9
199501,IA,4.3
199501,KS,5.4
199501,KY,6.0
199501,LA,7.9
199501,ME,7.7
199501,MD,5.4
199501,MA,6.4
199501,MI,6.0
199501,MN,4.9
199501,MS,6.8
199501,MO,5.6
199501,MT,6.6
199501,NE,3.1
199501,NV,6.6
199501,NH,4.8
199501,NJ,7.0
199501,NM,6.8
199501,NY,7.0
199501,NC,4.5
199501,ND,4.5
199501,OH,5.3
199501,OK,5.4
199501,OR,5.7
199501,PA,6.5
199501,RI,7.9
199501,SC,5.8
199501,SD,3.8
199501,TN,5.4
199501,TX,6.4
199501,UT,4.1
199501,VT,5.1
199501,VA,5.0
199501,WA,7.1
199501,WV,8.6
199501,WI,4.5
199501,WY,6.0
199502,AL,6.3
199502,AK,8.6
199502,AZ,5.1
199502,AR,5.7
199502,CA,8.1
199502,CO,4.1
199502,CT,6.1
199502,DE,4.5
199502,FL,5.1
199502,GA,4.4
199502,HI,5.2
199502,ID,6.5
199502,IL,5.5
199502,IN,4.8
199502,IA,4.0
199502,KS,4.8
199502,KY,6.1
199502,LA,6.9
199502,ME,7.5
199502,MD,5.2
199502,MA,5.9
199502,MI,5.7
199502,MN,4.5
199502,MS,5.9
199502,MO,5.6
199502,MT,7.2
199502,NE,2.8
199502,NV,6.1
199502,NH,4.8
199502,NJ,6.8
199502,NM,6.5
199502,NY,6.7
199502,NC,4.4
199502,ND,4.3
199502,OH,4.9
199502,OK,5.1
199502,OR,5.8
199502,PA,6.4
199502,RI,7.6
199502,SC,5.2
199502,SD,3.5
199502,TN,4.9
199502,TX,5.9
199502,UT,4.1
199502,VT,5.0
199502,VA,4.6
199502,WA,7.3
199502,WV,9.0
199502,WI,4.7
199502,WY,5.8
199503,AL,5.8
199503,AK,8.1
199503,AZ,5.2
199503,AR,4.8
199503,CA,8.0
199503,CO,4.1
199503,CT,5.7
199503,DE,4.3
199503,FL,5.0
199503,GA,4.3
199503,HI,5.3
199503,ID,6.3
199503,IL,5.3
199503,IN,5.1
199503,IA,3.9
199503,KS,4.8
199503,KY,5.5
199503,LA,6.9
199503,ME,7.2
199503,MD,5.0
199503,MA,5.7
199503,MI,5.9
199503,MN,4.4
199503,MS,5.9
199503,MO,5.4
199503,MT,6.3
199503,NE,2.7
199503,NV,5.8
199503,NH,4.6
199503,NJ,6.6
199503,NM,6.5
199503,NY,6.6
199503,NC,4.1
199503,ND,4.0
199503,OH,4.8
199503,OK,4.6
199503,OR,5.3
199503,PA,6.1
199503,RI,7.2
199503,SC,4.6
199503,SD,3.4
199503,TN,4.9
199503,TX,5.7
199503,UT,3.7
199503,VT,4.9
199503,VA,4.5
199503,WA,6.7
199503,WV,8.2
199503,WI,4.6
199503,WY,5.5
199504,AL,5.8
199504,AK,7.4
199504,AZ,5.2
199504,AR,4.5
199504,CA,8.0
199504,CO,3.9
199504,CT,5.5
199504,DE,4.1
199504,FL,5.2
199504,GA,4.8
199504,HI,5.6
199504,ID,5.7
199504,IL,5.5
199504,IN,5.0
199504,IA,3.5
199504,KS,4.5
199504,KY,5.2
199504,LA,7.0
199504,ME,6.6
199504,MD,5.0
199504,MA,5.3
199504,MI,5.6
199504,MN,4.1
199504,MS,5.8
199504,MO,5.0
199504,MT,5.6
199504,NE,2.6
199504,NV,5.7
199504,NH,4.0
199504,NJ,6.4
199504,NM,6.3
199504,NY,6.4
199504,NC,4.1
199504,ND,3.4
199504,OH,4.6
199504,OK,4.2
199504,OR,5.1
199504,PA,5.8
199504,RI,6.4
199504,SC,4.7
199504,SD,3.0
199504,TN,5.1
199504,TX,5.9
199504,UT,3.5
199504,VT,4.6
199504,VA,4.4
199504,WA,6.4
199504,WV,7.9
199504,WI,4.2
199504,WY,5.0
199505,AL,5.8
199505,AK,7.0
199505,AZ,5.1
199505,AR,4.6
199505,CA,7.6
199505,CO,3.9
199505,CT,5.5
199505,DE,3.8
199505,FL,5.3
199505,GA,4.8
199505,HI,5.8
199505,ID,4.9
199505,IL,5.1
199505,IN,4.8
199505,IA,3.2
199505,KS,4.4
199505,KY,5.4
199505,LA,7.0
199505,ME,5.9
199505,MD,5.0
199505,MA,5.2
199505,MI,5.3
199505,MN,3.4
199505,MS,6.3
199505,MO,4.8
199505,MT,5.1
199505,NE,2.7
199505,NV,5.4
199505,NH,3.8
199505,NJ,6.5
199505,NM,6.2
199505,NY,6.2
199505,NC,4.3
199505,ND,2.8
199505,OH,4.4
199505,OK,4.6
199505,OR,4.6
199505,PA,5.9
199505,RI,6.2
199505,SC,4.8
199505,SD,2.9
199505,TN,4.9
199505,TX,5.8
199505,UT,3.4
199505,VT,4.2
199505,VA,4.6
199505,WA,6.3
199505,WV,7.8
199505,WI,3.7
199505,WY,4.7
199506,AL,6.7
199506,AK,7.3
199506,AZ,5.7
199506,AR,5.0
199506,CA,7.8
199506,CO,4.4
199506,CT,5.7
199506,DE,4.6
199506,FL,5.8
199506,GA,5.3
199506,HI,6.6
199506,ID,4.9
199506,IL,5.2
199506,IN,4.7
199506,IA,3.5
199506,KS,4.6
199506,KY,5.7
199506,LA,8.0
199506,ME,5.7
199506,MD,5.4
199506,MA,5.5
199506,MI,5.7
199506,MN,3.8
199506,MS,7.3
199506,MO,5.0
199506,MT,5.6
199506,NE,2.9
199506,NV,5.7
199506,NH,3.9
199506,NJ,6.6
199506,NM,7.1
199506,NY,6.2
199506,NC,4.6
199506,ND,3.6
199506,OH,4.8
199506,OK,4.9
199506,OR,4.8
199506,PA,6.0
199506,RI,6.2
199506,SC,5.5
199506,SD,2.9
199506,TN,5.7
199506,TX,6.5
199506,UT,4.0
199506,VT,4.2
199506,VA,4.7
199506,WA,6.3
199506,WV,8.0
199506,WI,3.9
199506,WY,4.5
199507,AL,6.6
199507,AK,6.3
199507,AZ,5.7
199507,AR,5.2
199507,CA,8.3
199507,CO,4.2
199507,CT,5.8
199507,DE,4.3
199507,FL,6.1
199507,GA,5.6
199507,HI,6.4
199507,ID,4.8
199507,IL,5.3
199507,IN,4.6
199507,IA,3.1
199507,KS,4.7
199507,KY,5.7
199507,LA,7.5
199507,ME,5.5
199507,MD,5.1
199507,MA,5.5
199507,MI,6.1
199507,MN,3.5
199507,MS,6.8
199507,MO,4.9
199507,MT,5.0
199507,NE,2.9
199507,NV,5.7
199507,NH,3.9
199507,NJ,6.9
199507,NM,6.9
199507,NY,6.5
199507,NC,4.8
199507,ND,3.0
199507,OH,5.0
199507,OK,4.5
199507,OR,4.8
199507,PA,6.1
199507,RI,6.4
199507,SC,5.5
199507,SD,2.9
199507,TN,5.6
199507,TX,6.5
199507,UT,3.6
199507,VT,4.1
199507,VA,4.6
199507,WA,6.2
199507,WV,7.7
199507,WI,3.6
199507,WY,4.2
199508,AL,6.4
199508,AK,6.0
199508,AZ,5.8
199508,AR,4.7
199508,CA,7.8
199508,CO,4.0
199508,CT,5.5
199508,DE,4.3
199508,FL,6.0
199508,GA,5.1
199508,HI,6.3
199508,ID,4.9
199508,IL,5.2
199508,IN,4.4
199508,IA,3.2
199508,KS,4.3
199508,KY,5.4
199508,LA,7.2
199508,ME,4.9
199508,MD,5.0
199508,MA,5.1
199508,MI,5.0
199508,MN,3.2
199508,MS,6.6
199508,MO,4.6
199508,MT,5.1
199508,NE,2.4
199508,NV,5.3
199508,NH,3.9
199508,NJ,6.3
199508,NM,6.5
199508,NY,6.3
199508,NC,4.3
199508,ND,2.8
199508,OH,4.8
199508,OK,4.4
199508,OR,4.6
199508,PA,5.8
199508,RI,6.1
199508,SC,5.4
199508,SD,2.9
199508,TN,5.6
199508,TX,6.3
199508,UT,3.7
199508,VT,3.9
199508,VA,4.6
199508,WA,6.4
199508,WV,7.8
199508,WI,3.4
199508,WY,4.1
199510,AL,5.5
199510,AK,6.8
199510,AZ,5.2
199510,AR,4.2
199510,CA,7.5
199510,CO,3.7
199510,CT,4.8
199510,DE,4.4
199510,FL,5.6
199510,GA,4.9
199510,HI,6.1
199510,ID,4.6
199510,IL,4.7
199510,IN,4.1
199510,IA,3.0
199510,KS,3.8
199510,KY,4.9
199510,LA,6.4
199510,ME,4.9
199510,MD,4.8
199510,MA,4.6
199510,MI,4.3
199510,MN,3.0
199510,MS,5.8
199510,MO,3.7
199510,MT,5.1
199510,NE,2.4
199510,NV,5.0
199510,NH,3.4
199510,NJ,5.8
199510,NM,6.4
199510,NY,6.0
199510,NC,4.0
199510,ND,2.3
199510,OH,4.6
199510,OK,4.5
199510,OR,4.3
199510,PA,5.3
199510,RI,5.5
199510,SC,5.2
199510,SD,2.6
199510,TN,4.9
199510,TX,5.9
199510,UT,3.1
199510,VT,3.6
199510,VA,4.3
199510,WA,5.8
199510,WV,7.1
199510,WI,3.1
199510,WY,4.2
199511,AL,5.2
199511,AK,7.5
199511,AZ,4.9
199511,AR,4.4
199511,CA,7.7
199511,CO,3.9
199511,CT,4.9
199511,DE,4.2
199511,FL,5.4
199511,GA,4.6
199511,HI,5.8
199511,ID,5.4
199511,IL,4.7
199511,IN,4.3
199511,IA,3.1
199511,KS,3.8
199511,KY,5.0
199511,LA,6.2
199511,ME,5.5
199511,MD,4.9
199511,MA,4.6
199511,MI,4.5
199511,MN,3.2
199511,MS,5.6
199511,MO,3.8
199511,MT,5.6
199511,NE,2.3
199511,NV,5.1
199511,NH,3.5
199511,NJ,5.9
199511,NM,6.6
199511,NY,6.0
199511,NC,4.3
199511,ND,2.7
199511,OH,4.8
199511,OK,4.3
199511,OR,4.9
199511,PA,5.6
199511,RI,5.3
199511,SC,5.2
199511,SD,2.9
199511,TN,4.8
199511,TX,6.0
199511,UT,3.0
199511,VT,4.2
199511,VA,4.3
199511,WA,6.5
199511,WV,7.5
199511,WI,3.4
199511,WY,4.7
199512,AL,5.0
199512,AK,7.9
199512,AZ,4.9
199512,AR,4.8
199512,CA,7.3
199512,CO,3.9
199512,CT,4.8
199512,DE,4.4
199512,FL,5.1
199512,GA,4.4
199512,HI,5.4
199512,ID,5.5
199512,IL,5.0
199512,IN,4.3
199512,IA,3.5
199512,KS,3.6
199512,KY,4.8
199512,LA,6.1
199512,ME,5.5
199512,MD,4.7
199512,MA,4.6
199512,MI,4.4
199512,MN,3.7
199512,MS,5.7
199512,MO,4.0
199512,MT,5.8
199512,NE,2.6
199512,NV,5.1
199512,NH,3.4
199512,NJ,6.0
199512,NM,6.6
199512,NY,6.0
199512,NC,4.2
199512,ND,3.0
199512,OH,4.9
199512,OK,4.0
199512,OR,5.0
199512,PA,5.4
199512,RI,5.3
199512,SC,5.2
199512,SD,3.2
199512,TN,4.7
199512,TX,5.7
199512,UT,2.8
199512,VT,3.9
199512,VA,4.2
199512,WA,6.4
199512,WV,7.5
199512,WI,3.4
199512,WY,4.8
199509,AL,6.0
199509,AK,6.5
199509,AZ,5.6
199509,AR,4.5
199509,CA,7.7
199509,CO,3.9
199509,CT,5.1
199509,DE,4.3
199509,FL,6.0
199509,GA,5.0
199509,HI,6.4
199509,ID,4.6
199509,IL,4.8
199509,IN,4.0
199509,IA,3.1
199509,KS,4.1
199509,KY,5.3
199509,LA,6.8
199509,ME,4.9
199509,MD,4.9
199509,MA,5.2
199509,MI,4.7
199509,MN,3.4
199509,MS,6.1
199509,MO,4.3
199509,MT,4.8
199509,NE,2.4
199509,NV,5.3
199509,NH,3.7
199509,NJ,6.1
199509,NM,6.4
199509,NY,6.2
199509,NC,4.0
199509,ND,2.4
199509,OH,4.7
199509,OK,4.5
199509,OR,4.1
199509,PA,5.5
199509,RI,5.8
199509,SC,5.4
199509,SD,2.7
199509,TN,5.3
199509,TX,6.2
199509,UT,3.2
199509,VT,3.9
199509,VA,4.5
199509,WA,5.9
199509,WV,7.3
199509,WI,3.1
199509,WY,4.1
199601,AL,5.7
199601,AK,9.0
199601,AZ,5.8
199601,AR,6.0
199601,CA,8.5
199601,CO,4.8
199601,CT,6.1
199601,DE,5.8
199601,FL,5.5
199601,GA,4.9
199601,HI,6.3
199601,ID,6.8
199601,IL,6.2
199601,IN,5.3
199601,IA,4.4
199601,KS,4.6
199601,KY,6.4
199601,LA,7.5
199601,ME,6.5
199601,MD,5.9
199601,MA,5.7
199601,MI,5.8
199601,MN,4.9
199601,MS,6.9
199601,MO,5.3
199601,MT,6.9
199601,NE,3.3
199601,NV,5.9
199601,NH,4.4
199601,NJ,7.1
199601,NM,7.7
199601,NY,6.9
199601,NC,5.4
199601,ND,3.9
199601,OH,6.2
199601,OK,5.1
199601,OR,6.3
199601,PA,6.8
199601,RI,7.1
199601,SC,6.0
199601,SD,3.8
199601,TN,6.0
199601,TX,6.6
199601,UT,3.6
199601,VT,5.2
199601,VA,5.3
199601,WA,7.5
199601,WV,9.3
199601,WI,4.5
199601,WY,6.0
199602,AL,5.7
199602,AK,9.0
199602,AZ,5.2
199602,AR,5.8
199602,CA,8.1
199602,CO,4.6
199602,CT,5.9
199602,DE,5.6
199602,FL,5.1
199602,GA,4.6
199602,HI,6.1
199602,ID,6.8
199602,IL,5.9
199602,IN,4.9
199602,IA,4.3
199602,KS,4.3
199602,KY,6.3
199602,LA,6.4
199602,ME,6.8
199602,MD,5.6
199602,MA,5.2
199602,MI,5.3
199602,MN,4.5
199602,MS,6.4
199602,MO,5.3
199602,MT,6.6
199602,NE,3.1
199602,NV,5.5
199602,NH,4.4
199602,NJ,6.9
199602,NM,7.5
199602,NY,6.8
199602,NC,4.9
199602,ND,3.8
199602,OH,5.6
199602,OK,4.9
199602,OR,6.5
199602,PA,6.4
199602,RI,6.8
199602,SC,5.7
199602,SD,3.7
199602,TN,5.5
199602,TX,6.1
199602,UT,3.8
199602,VT,5.0
199602,VA,4.7
199602,WA,7.2
199602,WV,9.2
199602,WI,4.8
199602,WY,5.6
199603,AL,5.4
199603,AK,8.7
199603,AZ,5.3
199603,AR,5.3
199603,CA,8.0
199603,CO,4.6
199603,CT,5.5
199603,DE,5.5
199603,FL,5.0
199603,GA,4.6
199603,HI,6.1
199603,ID,6.5
199603,IL,5.6
199603,IN,4.8
199603,IA,4.1
199603,KS,4.5
199603,KY,5.8
199603,LA,6.5
199603,ME,6.4
199603,MD,5.3
199603,MA,5.0
199603,MI,5.6
199603,MN,4.8
199603,MS,6.3
199603,MO,5.3
199603,MT,6.5
199603,NE,3.0
199603,NV,5.4
199603,NH,4.3
199603,NJ,6.8
199603,NM,7.4
199603,NY,6.8
199603,NC,4.6
199603,ND,3.7
199603,OH,5.4
199603,OK,4.1
199603,OR,6.3
199603,PA,6.2
199603,RI,6.3
199603,SC,5.4
199603,SD,3.8
199603,TN,5.2
199603,TX,5.9
199603,UT,3.6
199603,VT,5.0
199603,VA,4.5
199603,WA,6.8
199603,WV,8.4
199603,WI,4.4
199603,WY,5.8
199604,AL,5.0
199604,AK,8.1
199604,AZ,5.3
199604,AR,5.0
199604,CA,7.5
199604,CO,4.2
199604,CT,5.2
199604,DE,4.9
199604,FL,4.8
199604,GA,4.3
199604,HI,6.2
199604,ID,5.8
199604,IL,5.3
199604,IN,4.3
199604,IA,3.5
199604,KS,4.1
199604,KY,5.2
199604,LA,6.3
199604,ME,5.9
199604,MD,4.9
199604,MA,4.4
199604,MI,4.8
199604,MN,4.4
199604,MS,5.8
199604,MO,4.8
199604,MT,5.6
199604,NE,2.7
199604,NV,5.2
199604,NH,3.8
199604,NJ,6.3
199604,NM,7.1
199604,NY,6.4
199604,NC,4.3
199604,ND,3.3
199604,OH,4.8
199604,OK,3.7
199604,OR,5.8
199604,PA,5.5
199604,RI,5.3
199604,SC,5.5
199604,SD,3.1
199604,TN,4.8
199604,TX,5.6
199604,UT,3.3
